date,city,province,country,lat/long,confirmed,recovered,dead,daily_diff_confirm,daily_diff_recover,daily_diff_dead
3/8/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
3/9/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
3/10/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
3/11/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
3/12/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
1/22/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,-1,-1,-1
1/23/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
1/24/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
1/25/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
1/26/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
1/27/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
1/28/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
1/29/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
1/30/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
1/31/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/1/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/2/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/3/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/4/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/5/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/6/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/7/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/8/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/9/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/10/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/11/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/12/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/13/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/14/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/15/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/16/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/17/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/18/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/19/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/20/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/21/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/22/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/23/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/24/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/25/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/26/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/27/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/28/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
2/29/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
3/1/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
3/2/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
3/3/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
3/4/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
3/5/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
3/6/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
3/7/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
3/8/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
3/9/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
3/10/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
3/11/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
3/12/20,Howard,IN,US,"40.4483,-86.1345",0,0,0,0,0,0
1/22/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,-1,-1,-1
1/23/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
1/24/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
1/25/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
1/26/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
1/27/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
1/28/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
1/29/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
1/30/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
1/31/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/1/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/2/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/3/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/4/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/5/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/6/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/7/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/8/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/9/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/10/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/11/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/12/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/13/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/14/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/15/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/16/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/17/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/18/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/19/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/20/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/21/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/22/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/23/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/24/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/25/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/26/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/27/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/28/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
2/29/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
3/1/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
3/2/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
3/3/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
3/4/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
3/5/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
3/6/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
3/7/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
3/8/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
3/9/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
3/10/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
3/11/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
3/12/20,St. Joseph,IN,US,"41.6228,-86.3377",0,0,0,0,0,0
1/22/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,-1,-1,-1
1/23/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
1/24/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
1/25/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
1/26/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
1/27/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
1/28/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
1/29/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
1/30/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
1/31/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/1/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/2/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/3/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/4/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/5/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/6/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/7/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/8/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/9/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/10/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/11/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/12/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/13/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/14/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/15/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/16/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/17/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/18/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/19/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/20/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/21/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/22/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/23/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/24/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/25/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/26/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/27/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/28/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
2/29/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
3/1/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
3/2/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
3/3/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
3/4/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
3/5/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
3/6/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
3/7/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
3/8/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
3/9/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
3/10/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
3/11/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
3/12/20,Knox,NE,US,"42.6712,-97.8722",0,0,0,0,0,0
1/22/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,-1,-1,-1
1/23/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
1/24/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
1/25/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
1/26/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
1/27/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
1/28/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
1/29/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
1/30/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
1/31/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/1/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/2/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/3/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/4/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/5/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/6/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/7/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/8/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/9/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/10/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/11/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/12/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/13/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/14/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/15/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/16/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/17/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/18/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/19/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/20/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/21/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/22/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/23/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/24/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/25/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/26/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/27/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/28/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
2/29/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
3/1/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
3/2/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
3/3/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
3/4/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
3/5/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
3/6/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
3/7/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
3/8/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
3/9/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
3/10/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
3/11/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
3/12/20,Stark,OH,US,"40.8685,-81.2519",0,0,0,0,0,0
1/22/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,-1,-1,-1
1/23/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
1/24/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
1/25/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
1/26/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
1/27/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
1/28/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
1/29/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
1/30/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
1/31/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/1/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/2/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/3/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/4/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/5/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/6/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/7/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/8/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/9/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/10/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/11/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/12/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/13/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/14/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/15/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/16/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/17/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/18/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/19/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/20/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/21/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/22/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/23/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/24/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/25/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/26/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/27/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/28/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
2/29/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
3/1/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
3/2/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
3/3/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
3/4/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
3/5/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
3/6/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
3/7/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
3/8/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
3/9/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
3/10/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
3/11/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
3/12/20,Anoka,MN,US,"45.3293,-93.2197",0,0,0,0,0,0
1/22/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,-1,-1,-1
1/23/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
1/24/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
1/25/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
1/26/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
1/27/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
1/28/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
1/29/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
1/30/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
1/31/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/1/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/2/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/3/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/4/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/5/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/6/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/7/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/8/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/9/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/10/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/11/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/12/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/13/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/14/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/15/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/16/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/17/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/18/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/19/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/20/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/21/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/22/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/23/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/24/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/25/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/26/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/27/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/28/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
2/29/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
3/1/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
3/2/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
3/3/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
3/4/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
3/5/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
3/6/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
3/7/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
3/8/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
3/9/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
3/10/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
3/11/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
3/12/20,Olmsted,MN,US,"43.9952,-92.3814",0,0,0,0,0,0
1/22/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,-1,-1,-1
1/23/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
1/24/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
1/25/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
1/26/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
1/27/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
1/28/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
1/29/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
1/30/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
1/31/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/1/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/2/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/3/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/4/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/5/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/6/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/7/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/8/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/9/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/10/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/11/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/12/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/13/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/14/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/15/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/16/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/17/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/18/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/19/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/20/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/21/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/22/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/23/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/24/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/25/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/26/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/27/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
2/28/20,Summit,UT,US,"40.8298,-110.9984",0,0,0,0,0,0
